#curie_map:
#  FBbt: http://purl.obolibrary.org/obo/FBbt_
#  ORCID: https://orcid.org/
#  larvalbrain_axon_tract: http://www.larvalbrain.org/#/browse/axontract/
#  larvalbrain_neuropil: http://www.larvalbrain.org/#/browse/neuropil/
#  obo: http://purl.obolibrary.org/obo/
#mapping_set_id: http://purl.obolibrary.org/obo/fbbt/mappings/larvalbrain.sssom.tsv
#creator_id:
#  - ORCID:0000-0002-1373-1705
#license: https://creativecommons.org/licenses/by/4.0/
#subject_source: obo:fbbt.owl
#mapping_date: 2024-07-11
subject_id	subject_label	predicate_id	object_id	mapping_justification
FBbt:00015060	ventrolateral domain of larval A3 neuromere	skos:narrowMatch	larvalbrain_neuropil:603	semapv:ManualMappingCuration
FBbt:00015061	ventromedial domain of larval A3 neuromere	skos:narrowMatch	larvalbrain_neuropil:440	semapv:ManualMappingCuration
FBbt:00015061	ventromedial domain of larval A3 neuromere	skos:narrowMatch	larvalbrain_neuropil:618	semapv:ManualMappingCuration
FBbt:00015062	central domain of larval A3 neuromere	skos:narrowMatch	larvalbrain_neuropil:292	semapv:ManualMappingCuration
FBbt:00015062	central domain of larval A3 neuromere	skos:narrowMatch	larvalbrain_neuropil:470	semapv:ManualMappingCuration
FBbt:00015063	centrolateral domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:309	semapv:ManualMappingCuration
FBbt:00015063	centrolateral domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:487	semapv:ManualMappingCuration
FBbt:00015064	centromedial domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:323	semapv:ManualMappingCuration
FBbt:00015064	centromedial domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:501	semapv:ManualMappingCuration
FBbt:00015065	dorsolateral domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:342	semapv:ManualMappingCuration
FBbt:00015065	dorsolateral domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:520	semapv:ManualMappingCuration
FBbt:00015066	dorsomedial domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:356	semapv:ManualMappingCuration
FBbt:00015066	dorsomedial domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:534	semapv:ManualMappingCuration
FBbt:00015067	ventrolateral domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:426	semapv:ManualMappingCuration
FBbt:00015067	ventrolateral domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:604	semapv:ManualMappingCuration
FBbt:00015068	ventromedial domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:441	semapv:ManualMappingCuration
FBbt:00015068	ventromedial domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:619	semapv:ManualMappingCuration
FBbt:00015069	central domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:293	semapv:ManualMappingCuration
FBbt:00015069	central domain of larval A4 neuromere	skos:narrowMatch	larvalbrain_neuropil:471	semapv:ManualMappingCuration
FBbt:00015070	centrolateral domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:310	semapv:ManualMappingCuration
FBbt:00015070	centrolateral domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:488	semapv:ManualMappingCuration
FBbt:00015071	centromedial domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:324	semapv:ManualMappingCuration
FBbt:00015071	centromedial domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:502	semapv:ManualMappingCuration
FBbt:00015072	dorsolateral domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:343	semapv:ManualMappingCuration
FBbt:00015072	dorsolateral domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:521	semapv:ManualMappingCuration
FBbt:00015073	dorsomedial domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:357	semapv:ManualMappingCuration
FBbt:00015073	dorsomedial domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:535	semapv:ManualMappingCuration
FBbt:00015074	ventrolateral domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:427	semapv:ManualMappingCuration
FBbt:00015074	ventrolateral domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:605	semapv:ManualMappingCuration
FBbt:00015075	ventromedial domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:442	semapv:ManualMappingCuration
FBbt:00015075	ventromedial domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:620	semapv:ManualMappingCuration
FBbt:00015076	central domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:294	semapv:ManualMappingCuration
FBbt:00015076	central domain of larval A5 neuromere	skos:narrowMatch	larvalbrain_neuropil:472	semapv:ManualMappingCuration
FBbt:00015077	centrolateral domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:311	semapv:ManualMappingCuration
FBbt:00015077	centrolateral domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:489	semapv:ManualMappingCuration
FBbt:00015078	centromedial domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:325	semapv:ManualMappingCuration
FBbt:00015078	centromedial domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:503	semapv:ManualMappingCuration
FBbt:00015079	dorsolateral domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:344	semapv:ManualMappingCuration
FBbt:00015079	dorsolateral domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:522	semapv:ManualMappingCuration
FBbt:00015080	dorsomedial domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:358	semapv:ManualMappingCuration
FBbt:00015080	dorsomedial domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:536	semapv:ManualMappingCuration
FBbt:00015081	ventrolateral domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:428	semapv:ManualMappingCuration
FBbt:00015081	ventrolateral domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:606	semapv:ManualMappingCuration
FBbt:00015082	ventromedial domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:443	semapv:ManualMappingCuration
FBbt:00015082	ventromedial domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:621	semapv:ManualMappingCuration
FBbt:00015083	central domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:295	semapv:ManualMappingCuration
FBbt:00015083	central domain of larval A6 neuromere	skos:narrowMatch	larvalbrain_neuropil:473	semapv:ManualMappingCuration
FBbt:00015084	centrolateral domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:312	semapv:ManualMappingCuration
FBbt:00015084	centrolateral domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:490	semapv:ManualMappingCuration
FBbt:00015085	centromedial domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:326	semapv:ManualMappingCuration
FBbt:00015085	centromedial domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:504	semapv:ManualMappingCuration
FBbt:00015086	dorsolateral domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:345	semapv:ManualMappingCuration
FBbt:00015086	dorsolateral domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:523	semapv:ManualMappingCuration
FBbt:00015087	dorsomedial domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:359	semapv:ManualMappingCuration
FBbt:00015087	dorsomedial domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:537	semapv:ManualMappingCuration
FBbt:00015088	ventrolateral domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:429	semapv:ManualMappingCuration
FBbt:00015088	ventrolateral domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:607	semapv:ManualMappingCuration
FBbt:00015089	ventromedial domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:444	semapv:ManualMappingCuration
FBbt:00015089	ventromedial domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:622	semapv:ManualMappingCuration
FBbt:00015090	central domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:296	semapv:ManualMappingCuration
FBbt:00015090	central domain of larval A7 neuromere	skos:narrowMatch	larvalbrain_neuropil:474	semapv:ManualMappingCuration
FBbt:00015091	centrolateral domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:313	semapv:ManualMappingCuration
FBbt:00015091	centrolateral domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:491	semapv:ManualMappingCuration
FBbt:00015092	centromedial domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:327	semapv:ManualMappingCuration
FBbt:00015092	centromedial domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:505	semapv:ManualMappingCuration
FBbt:00015093	dorsolateral domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:346	semapv:ManualMappingCuration
FBbt:00015093	dorsolateral domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:524	semapv:ManualMappingCuration
FBbt:00015094	dorsomedial domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:360	semapv:ManualMappingCuration
FBbt:00015094	dorsomedial domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:538	semapv:ManualMappingCuration
FBbt:00015095	ventrolateral domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:430	semapv:ManualMappingCuration
FBbt:00015095	ventrolateral domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:608	semapv:ManualMappingCuration
FBbt:00015096	ventromedial domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:445	semapv:ManualMappingCuration
FBbt:00015096	ventromedial domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:623	semapv:ManualMappingCuration
FBbt:00015097	central domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:297	semapv:ManualMappingCuration
FBbt:00015097	central domain of larval A8 neuromere	skos:narrowMatch	larvalbrain_neuropil:475	semapv:ManualMappingCuration
FBbt:00047890	larval labial anterior commissure	skos:exactMatch	larvalbrain_axon_tract:38	semapv:ManualMappingCuration
FBbt:00047891	maxillary anterior commissure	skos:exactMatch	larvalbrain_axon_tract:39	semapv:ManualMappingCuration
FBbt:00047892	larval labial posterior commissure	skos:exactMatch	larvalbrain_axon_tract:78	semapv:ManualMappingCuration
FBbt:00047893	larval maxillary posterior commissure	skos:exactMatch	larvalbrain_axon_tract:80	semapv:ManualMappingCuration
FBbt:00047894	larval mandibular posterior commissure	skos:exactMatch	larvalbrain_axon_tract:79	semapv:ManualMappingCuration
FBbt:00047940	larval antennal lobe commissure	skos:exactMatch	larvalbrain_axon_tract:2	semapv:ManualMappingCuration
FBbt:00110187	pedunculus of larval mushroom body	skos:narrowMatch	larvalbrain_neuropil:393	semapv:ManualMappingCuration
FBbt:00110187	pedunculus of larval mushroom body	skos:narrowMatch	larvalbrain_neuropil:571	semapv:ManualMappingCuration
FBbt:00110188	medial lobe of larval mushroom body	skos:narrowMatch	larvalbrain_neuropil:387	semapv:ManualMappingCuration
FBbt:00110188	medial lobe of larval mushroom body	skos:narrowMatch	larvalbrain_neuropil:565	semapv:ManualMappingCuration
FBbt:00110189	vertical lobe of larval mushroom body	skos:narrowMatch	larvalbrain_neuropil:421	semapv:ManualMappingCuration
FBbt:00110189	vertical lobe of larval mushroom body	skos:narrowMatch	larvalbrain_neuropil:599	semapv:ManualMappingCuration
FBbt:00110190	lateral appendix of larval mushroom body	skos:narrowMatch	larvalbrain_neuropil:373	semapv:ManualMappingCuration
FBbt:00110190	lateral appendix of larval mushroom body	skos:narrowMatch	larvalbrain_neuropil:551	semapv:ManualMappingCuration
FBbt:00110191	lower toe of larval mushroom body medial lobe	skos:narrowMatch	larvalbrain_neuropil:383	semapv:ManualMappingCuration
FBbt:00110191	lower toe of larval mushroom body medial lobe	skos:narrowMatch	larvalbrain_neuropil:561	semapv:ManualMappingCuration
FBbt:00110196	M2 segment of the larval medial lobe	skos:narrowMatch	larvalbrain_neuropil:406	semapv:ManualMappingCuration
FBbt:00110196	M2 segment of the larval medial lobe	skos:narrowMatch	larvalbrain_neuropil:584	semapv:ManualMappingCuration
FBbt:00111028	larval abdominal neuromere	skos:narrowMatch	larvalbrain_neuropil:285	semapv:ManualMappingCuration
FBbt:00111028	larval abdominal neuromere	skos:narrowMatch	larvalbrain_neuropil:463	semapv:ManualMappingCuration
FBbt:00111029	larval thoracic neuromere	skos:narrowMatch	larvalbrain_neuropil:417	semapv:ManualMappingCuration
FBbt:00111029	larval thoracic neuromere	skos:narrowMatch	larvalbrain_neuropil:595	semapv:ManualMappingCuration
FBbt:00111030	larval prothoracic neuromere	skos:narrowMatch	larvalbrain_neuropil:411	semapv:ManualMappingCuration
FBbt:00111030	larval prothoracic neuromere	skos:narrowMatch	larvalbrain_neuropil:589	semapv:ManualMappingCuration
FBbt:00111031	larval mesothoracic neuromere	skos:narrowMatch	larvalbrain_neuropil:413	semapv:ManualMappingCuration
FBbt:00111031	larval mesothoracic neuromere	skos:narrowMatch	larvalbrain_neuropil:591	semapv:ManualMappingCuration
FBbt:00111032	larval metathoracic neuromere	skos:narrowMatch	larvalbrain_neuropil:415	semapv:ManualMappingCuration
FBbt:00111032	larval metathoracic neuromere	skos:narrowMatch	larvalbrain_neuropil:593	semapv:ManualMappingCuration
FBbt:00111033	larval abdominal 1 neuromere	skos:narrowMatch	larvalbrain_neuropil:276	semapv:ManualMappingCuration
FBbt:00111033	larval abdominal 1 neuromere	skos:narrowMatch	larvalbrain_neuropil:454	semapv:ManualMappingCuration
FBbt:00111034	larval abdominal 2 neuromere	skos:narrowMatch	larvalbrain_neuropil:277	semapv:ManualMappingCuration
FBbt:00111034	larval abdominal 2 neuromere	skos:narrowMatch	larvalbrain_neuropil:455	semapv:ManualMappingCuration
FBbt:00111035	larval abdominal 3 neuromere	skos:narrowMatch	larvalbrain_neuropil:278	semapv:ManualMappingCuration
FBbt:00111035	larval abdominal 3 neuromere	skos:narrowMatch	larvalbrain_neuropil:456	semapv:ManualMappingCuration
FBbt:00111036	larval abdominal 4 neuromere	skos:narrowMatch	larvalbrain_neuropil:279	semapv:ManualMappingCuration
FBbt:00111036	larval abdominal 4 neuromere	skos:narrowMatch	larvalbrain_neuropil:457	semapv:ManualMappingCuration
FBbt:00111037	larval abdominal 5 neuromere	skos:narrowMatch	larvalbrain_neuropil:280	semapv:ManualMappingCuration
FBbt:00111037	larval abdominal 5 neuromere	skos:narrowMatch	larvalbrain_neuropil:458	semapv:ManualMappingCuration
FBbt:00111038	larval abdominal 6 neuromere	skos:narrowMatch	larvalbrain_neuropil:281	semapv:ManualMappingCuration
FBbt:00111038	larval abdominal 6 neuromere	skos:narrowMatch	larvalbrain_neuropil:459	semapv:ManualMappingCuration
FBbt:00111039	larval abdominal 7 neuromere	skos:narrowMatch	larvalbrain_neuropil:282	semapv:ManualMappingCuration
FBbt:00111039	larval abdominal 7 neuromere	skos:narrowMatch	larvalbrain_neuropil:460	semapv:ManualMappingCuration
FBbt:00111040	larval abdominal 8 neuromere	skos:narrowMatch	larvalbrain_neuropil:283	semapv:ManualMappingCuration
FBbt:00111040	larval abdominal 8 neuromere	skos:narrowMatch	larvalbrain_neuropil:461	semapv:ManualMappingCuration
FBbt:00111041	larval abdominal 9 neuromere	skos:narrowMatch	larvalbrain_neuropil:284	semapv:ManualMappingCuration
FBbt:00111041	larval abdominal 9 neuromere	skos:narrowMatch	larvalbrain_neuropil:462	semapv:ManualMappingCuration
FBbt:00111045	larval gnathal neuromere	skos:narrowMatch	larvalbrain_neuropil:389	semapv:ManualMappingCuration
FBbt:00111045	larval gnathal neuromere	skos:narrowMatch	larvalbrain_neuropil:567	semapv:ManualMappingCuration
FBbt:00111203	embryonic/larval superior medial protocerebrum	skos:narrowMatch	larvalbrain_neuropil:409	semapv:ManualMappingCuration
FBbt:00111203	embryonic/larval superior medial protocerebrum	skos:narrowMatch	larvalbrain_neuropil:587	semapv:ManualMappingCuration
FBbt:00111206	embryonic/larval protocerebral bridge - primordial	skos:narrowMatch	larvalbrain_neuropil:403	semapv:ManualMappingCuration
FBbt:00111206	embryonic/larval protocerebral bridge - primordial	skos:narrowMatch	larvalbrain_neuropil:581	semapv:ManualMappingCuration
FBbt:00111207	embryonic/larval fan-shaped body - primordial	skos:narrowMatch	larvalbrain_neuropil:398	semapv:ManualMappingCuration
FBbt:00111207	embryonic/larval fan-shaped body - primordial	skos:narrowMatch	larvalbrain_neuropil:576	semapv:ManualMappingCuration
