#curie_map:
#  FBbt: http://purl.obolibrary.org/obo/FBbt_
#  FlyBrain_NDB: https://flybrain-ndb.virtualflybrain.org/neuronrec-
#  ORCID: https://orcid.org/
#  obo: http://purl.obolibrary.org/obo/
#mapping_set_id: http://purl.obolibrary.org/obo/fbbt/mappings.sssom.tsv
#creator_id:
#  - ORCID:0000-0002-1373-1705
#license: https://creativecommons.org/licenses/by/4.0/
#subject_source: obo:fbbt.owl
#mapping_date: 2024-07-11
subject_id	subject_label	predicate_id	object_id	mapping_justification
FBbt:00048038	Gr43a neuron of adult labral sensillum 7	skos:exactMatch	FlyBrain_NDB:10383	semapv:ManualMappingCuration
FBbt:00048039	adult fan-shaped body-ellipsoid body neuron 1	skos:exactMatch	FlyBrain_NDB:10246	semapv:ManualMappingCuration
FBbt:00048040	adult fan-shaped body-ellipsoid body neuron 2	skos:exactMatch	FlyBrain_NDB:10247	semapv:ManualMappingCuration
FBbt:00048041	fan-shaped body neuron 1	skos:exactMatch	FlyBrain_NDB:10253	semapv:ManualMappingCuration
FBbt:00048042	adult bulb-lateral accessory lobe neuron	skos:exactMatch	FlyBrain_NDB:10259	semapv:ManualMappingCuration
FBbt:00048043	adult lateral fan-shaped body tangential-protocerebrum neuron ExFl3	skos:exactMatch	FlyBrain_NDB:10271	semapv:ManualMappingCuration
FBbt:00048044	adult lateral fan-shaped body tangential neuron Fl7	skos:exactMatch	FlyBrain_NDB:10273	semapv:ManualMappingCuration
FBbt:00048091	adult intrinsic nodulus neuron	skos:exactMatch	FlyBrain_NDB:10275	semapv:ManualMappingCuration
FBbt:00048092	adult intrinsic lateral accessory lobe neuron	skos:exactMatch	FlyBrain_NDB:10276	semapv:ManualMappingCuration
FBbt:00048093	adult antennal lobe projection neuron VP2 adPN	skos:exactMatch	FlyBrain_NDB:10350	semapv:ManualMappingCuration
FBbt:00048094	adult antennal lobe projection neuron DP1	skos:exactMatch	FlyBrain_NDB:10352	semapv:ManualMappingCuration
FBbt:00048096	adult antennal lobe projection neuron DA1	skos:narrowMatch	FlyBrain_NDB:10353	semapv:ManualMappingCuration
FBbt:00048096	adult antennal lobe projection neuron DA1	skos:narrowMatch	FlyBrain_NDB:10356	semapv:ManualMappingCuration
FBbt:00048097	adult antennal lobe projection neuron DA2/VA2/VA3	skos:exactMatch	FlyBrain_NDB:10358	semapv:ManualMappingCuration
FBbt:00048098	adult antennal lobe projection neuron DM1/VP2/VP3	skos:exactMatch	FlyBrain_NDB:10360	semapv:ManualMappingCuration
FBbt:00048099	adult bilateral antennal lobe projection neuron VP2-VP2/VP3 mALT	skos:exactMatch	FlyBrain_NDB:10362	semapv:ManualMappingCuration
FBbt:00048125	centrifugal horizontal neuron	skos:exactMatch	FlyBrain_NDB:10059	semapv:ManualMappingCuration
FBbt:00048133	translobula neuron 1	skos:exactMatch	FlyBrain_NDB:10125	semapv:ManualMappingCuration
FBbt:00048134	translobula neuron 2	skos:exactMatch	FlyBrain_NDB:10126	semapv:ManualMappingCuration
FBbt:00048135	transmedullary neuron Tm1a	skos:exactMatch	FlyBrain_NDB:10143	semapv:ManualMappingCuration
FBbt:00048136	pharyngeal VL1 neuron	skos:exactMatch	FlyBrain_NDB:10370	semapv:ManualMappingCuration
FBbt:00048138	mushroom body dopaminergic neuron	skos:exactMatch	FlyBrain_NDB:10473	semapv:ManualMappingCuration
FBbt:00048139	adult sensory neuron VA7m	skos:exactMatch	FlyBrain_NDB:10431	semapv:ManualMappingCuration
FBbt:00048140	adult olfactory receptor neuron Amt/Rh50	skos:exactMatch	FlyBrain_NDB:10439	semapv:ManualMappingCuration
FBbt:00048141	adult gustatory receptor neuron Gr68a (male)	skos:exactMatch	FlyBrain_NDB:10380	semapv:ManualMappingCuration
FBbt:00048143	Gr2a neuron of adult labral sensillum 7	skos:exactMatch	FlyBrain_NDB:10290	semapv:ManualMappingCuration
FBbt:00048144	ventral cibarial sense organ neuron V1	skos:exactMatch	FlyBrain_NDB:10382	semapv:ManualMappingCuration
FBbt:00048145	ventral cibarial sense organ neuron V2	skos:exactMatch	FlyBrain_NDB:10382	semapv:ManualMappingCuration
FBbt:00048148	ventral cibarial sense organ neuron V5	skos:exactMatch	FlyBrain_NDB:10277	semapv:ManualMappingCuration
FBbt:00048148	ventral cibarial sense organ neuron V5	skos:exactMatch	FlyBrain_NDB:10278	semapv:ManualMappingCuration
FBbt:00048148	ventral cibarial sense organ neuron V5	skos:exactMatch	FlyBrain_NDB:10280	semapv:ManualMappingCuration
FBbt:00048148	ventral cibarial sense organ neuron V5	skos:exactMatch	FlyBrain_NDB:10281	semapv:ManualMappingCuration
FBbt:00048148	ventral cibarial sense organ neuron V5	skos:exactMatch	FlyBrain_NDB:10283	semapv:ManualMappingCuration
FBbt:00048149	ventral cibarial sense organ neuron V6	skos:exactMatch	FlyBrain_NDB:10278	semapv:ManualMappingCuration
FBbt:00048149	ventral cibarial sense organ neuron V6	skos:exactMatch	FlyBrain_NDB:10281	semapv:ManualMappingCuration
FBbt:00048149	ventral cibarial sense organ neuron V6	skos:exactMatch	FlyBrain_NDB:10283	semapv:ManualMappingCuration
FBbt:00048149	ventral cibarial sense organ neuron V6	skos:exactMatch	FlyBrain_NDB:10381	semapv:ManualMappingCuration
FBbt:00048150	ventral cibarial sense organ neuron V7	skos:exactMatch	FlyBrain_NDB:10277	semapv:ManualMappingCuration
FBbt:00048150	ventral cibarial sense organ neuron V7	skos:exactMatch	FlyBrain_NDB:10281	semapv:ManualMappingCuration
FBbt:00048150	ventral cibarial sense organ neuron V7	skos:exactMatch	FlyBrain_NDB:10283	semapv:ManualMappingCuration
FBbt:00048150	ventral cibarial sense organ neuron V7	skos:exactMatch	FlyBrain_NDB:10381	semapv:ManualMappingCuration
FBbt:00048152	bitter-sensing neuron of labellar taste bristle	skos:exactMatch	FlyBrain_NDB:10281	semapv:ManualMappingCuration
FBbt:00048152	bitter-sensing neuron of labellar taste bristle	skos:exactMatch	FlyBrain_NDB:10283	semapv:ManualMappingCuration
FBbt:00048153	broad bitter-sensing neuron of the labellum S-b	skos:exactMatch	FlyBrain_NDB:10278	semapv:ManualMappingCuration
FBbt:00048153	broad bitter-sensing neuron of the labellum S-b	skos:exactMatch	FlyBrain_NDB:10280	semapv:ManualMappingCuration
FBbt:00048153	broad bitter-sensing neuron of the labellum S-b	skos:exactMatch	FlyBrain_NDB:10286	semapv:ManualMappingCuration
FBbt:00048153	broad bitter-sensing neuron of the labellum S-b	skos:narrowMatch	FlyBrain_NDB:10279	semapv:ManualMappingCuration
FBbt:00048153	broad bitter-sensing neuron of the labellum S-b	skos:narrowMatch	FlyBrain_NDB:10289	semapv:ManualMappingCuration
FBbt:00048154	broad bitter-sensing neuron of the labellum S-a	skos:exactMatch	FlyBrain_NDB:10277	semapv:ManualMappingCuration
FBbt:00048154	broad bitter-sensing neuron of the labellum S-a	skos:exactMatch	FlyBrain_NDB:10278	semapv:ManualMappingCuration
FBbt:00048154	broad bitter-sensing neuron of the labellum S-a	skos:exactMatch	FlyBrain_NDB:10280	semapv:ManualMappingCuration
FBbt:00048154	broad bitter-sensing neuron of the labellum S-a	skos:exactMatch	FlyBrain_NDB:10286	semapv:ManualMappingCuration
FBbt:00048154	broad bitter-sensing neuron of the labellum S-a	skos:narrowMatch	FlyBrain_NDB:10282	semapv:ManualMappingCuration
FBbt:00048159	narrow bitter-sensing neuron of the labellum I-b	skos:exactMatch	FlyBrain_NDB:10277	semapv:ManualMappingCuration
FBbt:00048159	narrow bitter-sensing neuron of the labellum I-b	skos:exactMatch	FlyBrain_NDB:10280	semapv:ManualMappingCuration
FBbt:00048159	narrow bitter-sensing neuron of the labellum I-b	skos:narrowMatch	FlyBrain_NDB:10287	semapv:ManualMappingCuration
FBbt:00048209	bitter-sensing neuron of the leg	skos:exactMatch	FlyBrain_NDB:10281	semapv:ManualMappingCuration
FBbt:00048210	sugar-sensing neuron of the leg	skos:exactMatch	FlyBrain_NDB:10382	semapv:ManualMappingCuration
FBbt:00048210	sugar-sensing neuron of the leg	skos:exactMatch	FlyBrain_NDB:10383	semapv:ManualMappingCuration
FBbt:00048214	bitter-sensing neuron of prothoracic leg tarsal taste bristle 5s	skos:exactMatch	FlyBrain_NDB:10277	semapv:ManualMappingCuration
FBbt:00048214	bitter-sensing neuron of prothoracic leg tarsal taste bristle 5s	skos:exactMatch	FlyBrain_NDB:10280	semapv:ManualMappingCuration
FBbt:00048214	bitter-sensing neuron of prothoracic leg tarsal taste bristle 5s	skos:narrowMatch	FlyBrain_NDB:10288	semapv:ManualMappingCuration
FBbt:00048215	sugar-sensing neuron of prothoracic leg tarsal taste bristle 2b	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration
FBbt:00048216	sugar-sensing neuron of prothoracic leg tarsal taste bristle 3b	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration
FBbt:00048218	sugar-sensing neuron of prothoracic leg tarsal taste bristle 4s	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration
FBbt:00048219	sugar-sensing neuron of prothoracic leg tarsal taste bristle 5b	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration
FBbt:00048220	sugar-sensing neuron of prothoracic leg tarsal taste bristle 5v	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration
FBbt:00048221	sugar-sensing neuron of prothoracic leg tarsal taste bristle 5s	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration
FBbt:00048226	sugar-sensing neuron of mesothoracic leg tarsal taste bristle 4s	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration
FBbt:00048227	sugar-sensing neuron of mesothoracic leg tarsal taste bristle 5b	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration
FBbt:00048229	sugar-sensing neuron of metathoracic leg tarsal taste bristle 4s	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration
FBbt:00048230	sugar-sensing neuron of metathoracic leg tarsal taste bristle 5b	skos:exactMatch	FlyBrain_NDB:10284	semapv:ManualMappingCuration
FBbt:00048232	sugar-sensing neuron of large labellar taste bristle	skos:exactMatch	FlyBrain_NDB:10383	semapv:ManualMappingCuration
FBbt:00049461	adult CREa1 lineage clone	skos:exactMatch	FlyBrain_NDB:10535	semapv:ManualMappingCuration
FBbt:00049464	adult SMPad1 lineage clone	skos:exactMatch	FlyBrain_NDB:10583	semapv:ManualMappingCuration
FBbt:00050001	adult LHa2 lineage clone	skos:exactMatch	FlyBrain_NDB:10551	semapv:ManualMappingCuration
FBbt:00050004	adult SLPa&l1 lineage clone	skos:exactMatch	FlyBrain_NDB:10570	semapv:ManualMappingCuration
FBbt:00050013	adult VPNl&d1 lineage clone	skos:exactMatch	FlyBrain_NDB:10609	semapv:ManualMappingCuration
FBbt:00050016	adult WEDa2 lineage clone	skos:exactMatch	FlyBrain_NDB:10619	semapv:ManualMappingCuration
FBbt:00050019	adult DM1 lineage clone	skos:exactMatch	FlyBrain_NDB:10537	semapv:ManualMappingCuration
FBbt:00050022	adult SMPpd1 lineage clone	skos:exactMatch	FlyBrain_NDB:10588	semapv:ManualMappingCuration
FBbt:00050024	adult ALl1 lineage clone	skos:exactMatch	FlyBrain_NDB:10527	semapv:ManualMappingCuration
FBbt:00050027	adult LHa1 lineage clone	skos:exactMatch	FlyBrain_NDB:10550	semapv:ManualMappingCuration
FBbt:00050033	adult LHl2 lineage clone	skos:exactMatch	FlyBrain_NDB:10556	semapv:ManualMappingCuration
FBbt:00050039	adult ALlv1 lineage clone	skos:exactMatch	FlyBrain_NDB:10528	semapv:ManualMappingCuration
FBbt:00050045	adult SLPpm1 lineage clone	skos:exactMatch	FlyBrain_NDB:10581	semapv:ManualMappingCuration
FBbt:00050048	adult LHl1 lineage clone	skos:exactMatch	FlyBrain_NDB:10555	semapv:ManualMappingCuration
FBbt:00050051	adult VESa2 lineage clone	skos:exactMatch	FlyBrain_NDB:10565	semapv:ManualMappingCuration
FBbt:00050060	adult DM5 lineage clone	skos:exactMatch	FlyBrain_NDB:10541	semapv:ManualMappingCuration
FBbt:00050063	adult AOTUv4 lineage clone	skos:exactMatch	FlyBrain_NDB:10533	semapv:ManualMappingCuration
FBbt:00050066	adult VLPl&p1 lineage clone	skos:exactMatch	FlyBrain_NDB:10597	semapv:ManualMappingCuration
FBbt:00050072	adult WEDd2 lineage clone	skos:exactMatch	FlyBrain_NDB:10621	semapv:ManualMappingCuration
FBbt:00050075	adult VLPl&d1 lineage clone	skos:exactMatch	FlyBrain_NDB:10596	semapv:ManualMappingCuration
FBbt:00050081	adult LHp1 lineage clone	skos:exactMatch	FlyBrain_NDB:10559	semapv:ManualMappingCuration
FBbt:00050084	adult DL2 lineage clone	skos:exactMatch	FlyBrain_NDB:10544	semapv:ManualMappingCuration
FBbt:00050087	adult WEDa1 lineage clone	skos:exactMatch	FlyBrain_NDB:10618	semapv:ManualMappingCuration
FBbt:00050093	adult PSp3 lineage clone	skos:exactMatch	FlyBrain_NDB:10568	semapv:ManualMappingCuration
FBbt:00050095	adult ALad1 lineage clone	skos:exactMatch	FlyBrain_NDB:10526	semapv:ManualMappingCuration
FBbt:00050098	adult LHd1 lineage clone	skos:exactMatch	FlyBrain_NDB:10554	semapv:ManualMappingCuration
FBbt:00050101	adult DM3 lineage clone	skos:exactMatch	FlyBrain_NDB:10539	semapv:ManualMappingCuration
FBbt:00050104	adult VLPl1 lineage clone	skos:exactMatch	FlyBrain_NDB:10599	semapv:ManualMappingCuration
FBbt:00050107	adult VPNd1 lineage clone	skos:exactMatch	FlyBrain_NDB:10605	semapv:ManualMappingCuration
FBbt:00050119	adult VESa1 lineage clone	skos:exactMatch	FlyBrain_NDB:10590	semapv:ManualMappingCuration
FBbt:00050122	adult DM2 lineage clone	skos:exactMatch	FlyBrain_NDB:10538	semapv:ManualMappingCuration
FBbt:00050125	adult SLPad1 lineage clone	skos:exactMatch	FlyBrain_NDB:10571	semapv:ManualMappingCuration
FBbt:00050128	adult AOTUv3 lineage clone	skos:exactMatch	FlyBrain_NDB:10532	semapv:ManualMappingCuration
FBbt:00050131	adult VLPp&l1 lineage clone	skos:exactMatch	FlyBrain_NDB:10602	semapv:ManualMappingCuration
FBbt:00050134	adult VLPa2 lineage clone	skos:exactMatch	FlyBrain_NDB:10592	semapv:ManualMappingCuration
FBbt:00050137	adult EBa1 lineage clone	skos:exactMatch	FlyBrain_NDB:10545	semapv:ManualMappingCuration
FBbt:00050140	adult LHp2 lineage clone	skos:exactMatch	FlyBrain_NDB:10560	semapv:ManualMappingCuration
FBbt:00050143	adult DM6 lineage clone	skos:exactMatch	FlyBrain_NDB:10542	semapv:ManualMappingCuration
FBbt:00050146	adult VLPl&p2 lineage clone	skos:exactMatch	FlyBrain_NDB:10598	semapv:ManualMappingCuration
FBbt:00050152	adult SLPal3 lineage clone	skos:exactMatch	FlyBrain_NDB:10574	semapv:ManualMappingCuration
FBbt:00050158	adult VLPa1 lineage clone	skos:exactMatch	FlyBrain_NDB:10591	semapv:ManualMappingCuration
FBbt:00050161	adult VPNp&v1 lineage clone	skos:exactMatch	FlyBrain_NDB:10610	semapv:ManualMappingCuration
FBbt:00050164	adult PSp2 lineage clone	skos:exactMatch	FlyBrain_NDB:10567	semapv:ManualMappingCuration
FBbt:00050167	adult LALv1 lineage clone	skos:exactMatch	FlyBrain_NDB:10549	semapv:ManualMappingCuration
FBbt:00050182	adult AOTUv2 lineage clone	skos:exactMatch	FlyBrain_NDB:10531	semapv:ManualMappingCuration
FBbt:00050185	adult DL1 lineage clone	skos:exactMatch	FlyBrain_NDB:10543	semapv:ManualMappingCuration
FBbt:00050188	adult FLAa2 lineage clone	skos:exactMatch	FlyBrain_NDB:10548	semapv:ManualMappingCuration
FBbt:00050191	adult FLAa1 lineage clone	skos:exactMatch	FlyBrain_NDB:10547	semapv:ManualMappingCuration
FBbt:00050194	adult SMPp&v1 lineage clone	skos:exactMatch	FlyBrain_NDB:10586	semapv:ManualMappingCuration
FBbt:00050196	adult ALv1 lineage clone	skos:exactMatch	FlyBrain_NDB:10529	semapv:ManualMappingCuration
FBbt:00050199	adult VLPp1 lineage clone	skos:exactMatch	FlyBrain_NDB:10603	semapv:ManualMappingCuration
FBbt:00050202	adult SMPad2 lineage clone	skos:exactMatch	FlyBrain_NDB:10584	semapv:ManualMappingCuration
FBbt:00050205	adult CLp1 lineage clone	skos:exactMatch	FlyBrain_NDB:10534	semapv:ManualMappingCuration
FBbt:00050208	adult VLPd&p1 lineage clone	skos:exactMatch	FlyBrain_NDB:10593	semapv:ManualMappingCuration
FBbt:00050211	adult VLPp2 lineage clone	skos:exactMatch	FlyBrain_NDB:10604	semapv:ManualMappingCuration
FBbt:00050214	adult PSp1 lineage clone	skos:exactMatch	FlyBrain_NDB:10566	semapv:ManualMappingCuration
FBbt:00050220	adult SLPal1 lineage clone	skos:exactMatch	FlyBrain_NDB:10572	semapv:ManualMappingCuration
FBbt:00050223	adult AOTUv1 lineage clone	skos:exactMatch	FlyBrain_NDB:10530	semapv:ManualMappingCuration
FBbt:00050226	adult VLPl2 lineage clone	skos:exactMatch	FlyBrain_NDB:10600	semapv:ManualMappingCuration
FBbt:00050229	adult SLPpl1 lineage clone	skos:exactMatch	FlyBrain_NDB:10579	semapv:ManualMappingCuration
FBbt:00050232	adult VLPd1 lineage clone	skos:exactMatch	FlyBrain_NDB:10594	semapv:ManualMappingCuration
FBbt:00050235	adult SLPp&v1 lineage clone	skos:exactMatch	FlyBrain_NDB:10578	semapv:ManualMappingCuration
FBbt:00050238	adult SLPav2 lineage clone	skos:exactMatch	FlyBrain_NDB:10576	semapv:ManualMappingCuration
FBbt:00050241	adult WEDd1 lineage clone	skos:exactMatch	FlyBrain_NDB:10620	semapv:ManualMappingCuration
FBbt:00050250	adult VPNp1 lineage clone	skos:exactMatch	FlyBrain_NDB:10611	semapv:ManualMappingCuration
FBbt:00050253	adult DM4 lineage clone	skos:exactMatch	FlyBrain_NDB:10540	semapv:ManualMappingCuration
FBbt:00050256	adult LHl3 lineage clone	skos:exactMatch	FlyBrain_NDB:10557	semapv:ManualMappingCuration
FBbt:00050262	adult LHl4 lineage clone	skos:exactMatch	FlyBrain_NDB:10558	semapv:ManualMappingCuration
FBbt:00050265	adult SLPav1 lineage clone	skos:exactMatch	FlyBrain_NDB:10575	semapv:ManualMappingCuration
FBbt:00050268	adult SLPal2 lineage clone	skos:exactMatch	FlyBrain_NDB:10573	semapv:ManualMappingCuration
FBbt:00050271	adult MBp1 lineage clone	skos:exactMatch	FlyBrain_NDB:10561	semapv:ManualMappingCuration
FBbt:00050274	adult CREa2 lineage clone	skos:exactMatch	FlyBrain_NDB:10536	semapv:ManualMappingCuration
FBbt:00050277	adult SIPa1 lineage clone	skos:exactMatch	FlyBrain_NDB:10569	semapv:ManualMappingCuration
FBbt:00050280	adult LHa3 lineage clone	skos:exactMatch	FlyBrain_NDB:10552	semapv:ManualMappingCuration
FBbt:00051495	adult olfactory receptor neuron Ir75c	skos:exactMatch	FlyBrain_NDB:10386	semapv:ManualMappingCuration
FBbt:00058156	sugar-sensing neuron of labellar taste bristle	skos:exactMatch	FlyBrain_NDB:10285	semapv:ManualMappingCuration
FBbt:00067001	adult olfactory receptor neuron Or2a	skos:exactMatch	FlyBrain_NDB:10397	semapv:ManualMappingCuration
FBbt:00067003	adult olfactory receptor neuron Or59b	skos:exactMatch	FlyBrain_NDB:10410	semapv:ManualMappingCuration
FBbt:00067005	adult olfactory receptor neuron Or7a	skos:exactMatch	FlyBrain_NDB:10420	semapv:ManualMappingCuration
FBbt:00067007	adult olfactory receptor neuron Or59c	skos:exactMatch	FlyBrain_NDB:10411	semapv:ManualMappingCuration
FBbt:00067009	adult olfactory receptor neuron Or9a	skos:exactMatch	FlyBrain_NDB:10430	semapv:ManualMappingCuration
FBbt:00067011	adult olfactory receptor neuron Or65	skos:exactMatch	FlyBrain_NDB:10412	semapv:ManualMappingCuration
FBbt:00067013	adult olfactory receptor neuron Or10a	skos:narrowMatch	FlyBrain_NDB:10389	semapv:ManualMappingCuration
FBbt:00067013	adult olfactory receptor neuron Or10a	skos:narrowMatch	FlyBrain_NDB:10392	semapv:ManualMappingCuration
FBbt:00067014	adult antennal lobe projection neuron DC1 adPN	skos:exactMatch	FlyBrain_NDB:10486	semapv:ManualMappingCuration
FBbt:00067016	adult olfactory receptor neuron Or13a	skos:exactMatch	FlyBrain_NDB:10393	semapv:ManualMappingCuration
FBbt:00067017	adult antennal lobe projection neuron DM3 adPN	skos:exactMatch	FlyBrain_NDB:10495	semapv:ManualMappingCuration
FBbt:00067018	adult olfactory receptor neuron Or19	skos:exactMatch	FlyBrain_NDB:10394	semapv:ManualMappingCuration
FBbt:00067020	adult olfactory receptor neuron Or67a	skos:exactMatch	FlyBrain_NDB:10413	semapv:ManualMappingCuration
FBbt:00067021	adult antennal lobe projection neuron DP1m adPN	skos:exactMatch	FlyBrain_NDB:10498	semapv:ManualMappingCuration
FBbt:00067023	adult olfactory receptor neuron Or67b	skos:exactMatch	FlyBrain_NDB:10414	semapv:ManualMappingCuration
FBbt:00067025	adult olfactory receptor neuron Or22	skos:exactMatch	FlyBrain_NDB:10395	semapv:ManualMappingCuration
FBbt:00067027	adult olfactory receptor neuron Or67c	skos:exactMatch	FlyBrain_NDB:10415	semapv:ManualMappingCuration
FBbt:00067028	adult antennal lobe projection neuron DL5 adPN	skos:exactMatch	FlyBrain_NDB:10491	semapv:ManualMappingCuration
FBbt:00067031	adult olfactory receptor neuron Or67d	skos:exactMatch	FlyBrain_NDB:10416	semapv:ManualMappingCuration
FBbt:00067033	adult olfactory receptor neuron Or23a	skos:exactMatch	FlyBrain_NDB:10396	semapv:ManualMappingCuration
FBbt:00067034	adult olfactory receptor neuron Or69a	skos:exactMatch	FlyBrain_NDB:10417	semapv:ManualMappingCuration
FBbt:00067036	adult olfactory receptor neuron Or33c/85e	skos:exactMatch	FlyBrain_NDB:10398	semapv:ManualMappingCuration
FBbt:00067039	adult olfactory receptor neuron Or35a	skos:narrowMatch	FlyBrain_NDB:10399	semapv:ManualMappingCuration
FBbt:00067039	adult olfactory receptor neuron Or35a	skos:narrowMatch	FlyBrain_NDB:10432	semapv:ManualMappingCuration
FBbt:00067041	adult olfactory receptor neuron Or71a	skos:exactMatch	FlyBrain_NDB:10419	semapv:ManualMappingCuration
FBbt:00067042	adult olfactory receptor neuron Or42a	skos:exactMatch	FlyBrain_NDB:10400	semapv:ManualMappingCuration
FBbt:00067044	adult olfactory receptor neuron Or82a	skos:exactMatch	FlyBrain_NDB:10421	semapv:ManualMappingCuration
FBbt:00067046	adult olfactory receptor neuron Or42b	skos:exactMatch	FlyBrain_NDB:10401	semapv:ManualMappingCuration
FBbt:00067047	adult olfactory receptor neuron Or83c	skos:exactMatch	FlyBrain_NDB:10422	semapv:ManualMappingCuration
FBbt:00067048	adult olfactory receptor neuron Or43a	skos:exactMatch	FlyBrain_NDB:10402	semapv:ManualMappingCuration
FBbt:00067049	adult olfactory receptor neuron Or85a	skos:exactMatch	FlyBrain_NDB:10423	semapv:ManualMappingCuration
FBbt:00067050	adult olfactory receptor neuron Or43b	skos:exactMatch	FlyBrain_NDB:10403	semapv:ManualMappingCuration
FBbt:00067051	adult olfactory receptor neuron Or85d	skos:exactMatch	FlyBrain_NDB:10426	semapv:ManualMappingCuration
FBbt:00067052	adult olfactory receptor neuron Or46a	skos:exactMatch	FlyBrain_NDB:10404	semapv:ManualMappingCuration
FBbt:00067054	adult olfactory receptor neuron Or47a	skos:exactMatch	FlyBrain_NDB:10405	semapv:ManualMappingCuration
FBbt:00067055	adult olfactory receptor neuron Or49a/85f	skos:exactMatch	FlyBrain_NDB:10407	semapv:ManualMappingCuration
FBbt:00067056	adult olfactory receptor neuron Or47b	skos:exactMatch	FlyBrain_NDB:10406	semapv:ManualMappingCuration
FBbt:00067057	adult olfactory receptor neuron Or88a	skos:exactMatch	FlyBrain_NDB:10427	semapv:ManualMappingCuration
FBbt:00067059	adult olfactory receptor neuron Or92a	skos:exactMatch	FlyBrain_NDB:10428	semapv:ManualMappingCuration
FBbt:00067061	adult olfactory receptor neuron Or49b	skos:exactMatch	FlyBrain_NDB:10408	semapv:ManualMappingCuration
FBbt:00067062	adult olfactory receptor neuron Or98a	skos:exactMatch	FlyBrain_NDB:10429	semapv:ManualMappingCuration
FBbt:00067063	adult olfactory receptor neuron Or56a	skos:exactMatch	FlyBrain_NDB:10409	semapv:ManualMappingCuration
FBbt:00067064	adult olfactory receptor neuron Gr21a/63a	skos:narrowMatch	FlyBrain_NDB:10390	semapv:ManualMappingCuration
FBbt:00067064	adult olfactory receptor neuron Gr21a/63a	skos:narrowMatch	FlyBrain_NDB:10391	semapv:ManualMappingCuration
FBbt:00067350	medial antennal lobe tract projection neuron	skos:exactMatch	FlyBrain_NDB:10448	semapv:ManualMappingCuration
FBbt:00067352	adult antennal lobe projection neuron VA2 adPN	skos:exactMatch	FlyBrain_NDB:10501	semapv:ManualMappingCuration
FBbt:00067353	adult antennal lobe projection neuron DL1 adPN	skos:exactMatch	FlyBrain_NDB:10489	semapv:ManualMappingCuration
FBbt:00067354	adult antennal lobe projection neuron DC2 adPN	skos:exactMatch	FlyBrain_NDB:10487	semapv:ManualMappingCuration
FBbt:00067355	adult antennal lobe projection neuron D adPN	skos:exactMatch	FlyBrain_NDB:10484	semapv:ManualMappingCuration
FBbt:00067356	adult antennal lobe projection neuron VA3 adPN	skos:exactMatch	FlyBrain_NDB:10349	semapv:ManualMappingCuration
FBbt:00067357	adult antennal lobe projection neuron VA1d adPN	skos:exactMatch	FlyBrain_NDB:10516	semapv:ManualMappingCuration
FBbt:00067357	adult antennal lobe projection neuron VA1d adPN	skos:narrowMatch	FlyBrain_NDB:10499	semapv:ManualMappingCuration
FBbt:00067358	adult antennal lobe projection neuron VM7 adPN	skos:exactMatch	FlyBrain_NDB:10512	semapv:ManualMappingCuration
FBbt:00067359	adult antennal lobe projection neuron VM2 adPN	skos:exactMatch	FlyBrain_NDB:10510	semapv:ManualMappingCuration
FBbt:00067360	adult antennal lobe projection neuron DM6 adPN	skos:exactMatch	FlyBrain_NDB:10497	semapv:ManualMappingCuration
FBbt:00067361	adult antennal lobe projection neuron VA1v adPN	skos:exactMatch	FlyBrain_NDB:10500	semapv:ManualMappingCuration
FBbt:00067363	adult antennal lobe projection neuron DA1 lPN	skos:exactMatch	FlyBrain_NDB:10516	semapv:ManualMappingCuration
FBbt:00067363	adult antennal lobe projection neuron DA1 lPN	skos:narrowMatch	FlyBrain_NDB:10377	semapv:ManualMappingCuration
FBbt:00067364	adult antennal lobe projection neuron DL3 lPN	skos:exactMatch	FlyBrain_NDB:10490	semapv:ManualMappingCuration
FBbt:00067365	adult antennal lobe projection neuron VA7m lPN	skos:exactMatch	FlyBrain_NDB:10504	semapv:ManualMappingCuration
FBbt:00067367	adult antennal lobe projection neuron DM5 lPN	skos:exactMatch	FlyBrain_NDB:10496	semapv:ManualMappingCuration
FBbt:00067368	adult antennal lobe projection neuron DM2 lPN	skos:narrowMatch	FlyBrain_NDB:10355	semapv:ManualMappingCuration
FBbt:00067368	adult antennal lobe projection neuron DM2 lPN	skos:narrowMatch	FlyBrain_NDB:10494	semapv:ManualMappingCuration
FBbt:00067369	adult antennal lobe projection neuron DM1 lPN	skos:exactMatch	FlyBrain_NDB:10517	semapv:ManualMappingCuration
FBbt:00067369	adult antennal lobe projection neuron DM1 lPN	skos:narrowMatch	FlyBrain_NDB:10493	semapv:ManualMappingCuration
FBbt:00067371	adult antennal lobe projection neuron VA1v vPN	skos:exactMatch	FlyBrain_NDB:10514	semapv:ManualMappingCuration
