Level	Rule Name	Subject	Property	Value
ERROR	duplicate_definition	adult CB3747 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the gnathal ganglia. It belongs to the MX3 hemilineage. It has postsynapses in the ipsilateral inferior posterior slope and the ipsilateral wedge. It has presynapses in the ipsilateral wedge and the ipsilateral inferior posterior slope. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0596 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the gnathal ganglia. It belongs to the MX12__prim hemilineage. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0605 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the gnathal ganglia. It belongs to the MX12__prim hemilineage. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0919 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the gnathal ganglia. It belongs to the MX12__prim hemilineage. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB3797 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the gnathal ganglia. It belongs to the MX12__prim hemilineage. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB1228 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the gnathal ganglia. It belongs to the LB5 hemilineage. It has postsynapses in the ipsilateral superior medial protocerebrum and the ipsilateral flange. It has presynapses in the ipsilateral superior medial protocerebrum. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB1829 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the gnathal ganglia. It belongs to the LB5 hemilineage. It has postsynapses in the ipsilateral superior medial protocerebrum and the ipsilateral flange. It has presynapses in the ipsilateral superior medial protocerebrum. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB2291 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the gnathal ganglia. It belongs to the LB5 hemilineage. It has postsynapses in the ipsilateral superior medial protocerebrum and the ipsilateral flange. It has presynapses in the ipsilateral superior medial protocerebrum. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB3527 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the gnathal ganglia. It belongs to the LB5 hemilineage. It has postsynapses in the ipsilateral superior medial protocerebrum and the ipsilateral flange. It has presynapses in the ipsilateral superior medial protocerebrum. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB1230 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the gnathal ganglia. It belongs to the LB5 hemilineage. It has postsynapses in the ipsilateral flange and the ipsilateral superior medial protocerebrum. It has presynapses in the ipsilateral flange and the ipsilateral superior medial protocerebrum. Its predicted neurotransmitter is acetylcholine. There are approximately 5 of these cells per organism.
ERROR	duplicate_definition	adult CB3500 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the gnathal ganglia. It belongs to the LB5 hemilineage. It has postsynapses in the ipsilateral flange and the ipsilateral superior medial protocerebrum. It has presynapses in the ipsilateral flange and the ipsilateral superior medial protocerebrum. Its predicted neurotransmitter is acetylcholine. There are approximately 5 of these cells per organism.
ERROR	duplicate_definition	adult CB1925 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the gnathal ganglia. It belongs to the LB5 hemilineage. It has postsynapses in the ipsilateral flange and the ipsilateral superior medial protocerebrum. It has presynapses in the ipsilateral flange and the ipsilateral superior medial protocerebrum. Its predicted neurotransmitter is acetylcholine. There are approximately 4 of these cells per organism.
ERROR	duplicate_definition	adult CB3502 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the gnathal ganglia. It belongs to the LB5 hemilineage. It has postsynapses in the ipsilateral flange and the ipsilateral superior medial protocerebrum. It has presynapses in the ipsilateral flange and the ipsilateral superior medial protocerebrum. Its predicted neurotransmitter is acetylcholine. There are approximately 4 of these cells per organism.
ERROR	duplicate_definition	adult CB0192 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB3615 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0788 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is glutamate. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0819 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is glutamate. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0832 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is glutamate. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0896 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is glutamate. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0898 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is glutamate. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0047 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0048 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0062 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0067 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0187 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0377 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0419 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0459 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0721 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0724 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0740 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0754 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0779 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0787 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0798 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0807 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0817 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0821 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0839 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0842 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0851 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0856 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0857 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0860 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0863 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0867 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0869 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0881 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0903 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB3622 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB3662 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0177 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0287 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0366 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0393 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0400 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0473 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0499 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0515 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0542 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0553 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0616 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0759 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0768 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0791 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0795 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0824 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0844 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0848 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0855 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0872 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0879 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0885 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0900 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0908 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0923 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB2403 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0250 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. It has postsynapses in the ipsilateral flange. It has presynapses in the ipsilateral flange. Its predicted neurotransmitter is glutamate. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0853 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. It has postsynapses in the ipsilateral flange. It has presynapses in the ipsilateral flange. Its predicted neurotransmitter is glutamate. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0118 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. It has postsynapses in the ipsilateral flange. It has presynapses in the ipsilateral flange. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0211 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. It has postsynapses in the ipsilateral flange. It has presynapses in the ipsilateral flange. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0099 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. It has postsynapses in the ipsilateral flange. It has presynapses in the ipsilateral flange. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0137 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. It has postsynapses in the ipsilateral flange. It has presynapses in the ipsilateral flange. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0190 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. It has postsynapses in the ipsilateral flange. It has presynapses in the ipsilateral flange. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0278 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. It has postsynapses in the ipsilateral flange. It has presynapses in the ipsilateral flange. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0434 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. It has postsynapses in the ipsilateral flange. It has presynapses in the ipsilateral flange. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0445 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. It has postsynapses in the ipsilateral flange. It has presynapses in the ipsilateral flange. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0467 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. It has postsynapses in the ipsilateral flange. It has presynapses in the ipsilateral flange. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0200 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. It has postsynapses in the ipsilateral flange and the ipsilateral vest. It has presynapses in the ipsilateral flange and the ipsilateral vest. Its predicted neurotransmitter is glutamate. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0219 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. It has postsynapses in the ipsilateral flange and the ipsilateral vest. It has presynapses in the ipsilateral flange and the ipsilateral vest. Its predicted neurotransmitter is glutamate. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0331 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. It has postsynapses in the ipsilateral flange and the contralateral flange. It has presynapses in the contralateral flange and the ipsilateral flange. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0354 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It is a putative embryonic-born neuron. It has postsynapses in the ipsilateral flange and the contralateral flange. It has presynapses in the contralateral flange and the ipsilateral flange. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB2085 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It belongs to the MX7 hemilineage. It has postsynapses in the contralateral inferior posterior slope. It has presynapses in the contralateral inferior posterior slope. Its predicted neurotransmitter is acetylcholine. There are approximately 4 of these cells per organism.
ERROR	duplicate_definition	adult CB3524 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It belongs to the MX7 hemilineage. It has postsynapses in the contralateral inferior posterior slope. It has presynapses in the contralateral inferior posterior slope. Its predicted neurotransmitter is acetylcholine. There are approximately 4 of these cells per organism.
ERROR	duplicate_definition	adult CB0157 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It belongs to the MX3 hemilineage. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0460 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It belongs to the MX3 hemilineage. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB2191 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It belongs to the MD3 hemilineage. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB3642 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal mechanosensory and motor center. It belongs to the MD3 hemilineage. Its predicted neurotransmitter is gaba. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0014 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal lobe. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0479 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal lobe. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0587 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal lobe. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0893 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal lobe. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0910 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal lobe. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB2606 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal lobe. It is a putative embryonic-born neuron. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0512 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal lobe. It is a putative embryonic-born neuron. It has postsynapses in the ipsilateral flange. It has presynapses in the ipsilateral flange. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
ERROR	duplicate_definition	adult CB0874 neuron	definition	Adult brain-intrinsic neuron with its soma in the brain, ventral to the antennal lobe. It is a putative embryonic-born neuron. It has postsynapses in the ipsilateral flange. It has presynapses in the ipsilateral flange. Its predicted neurotransmitter is acetylcholine. There are approximately 2 of these cells per organism.
