Level	Rule Name	Subject	Property	Value
WARN	missing_definition	FBbt:00001179	IAO:0000115		
WARN	missing_definition	FBbt:00001180	IAO:0000115		
WARN	missing_definition	FBbt:00001181	IAO:0000115		
WARN	missing_definition	FBbt:00001182	IAO:0000115		
WARN	missing_definition	FBbt:00001183	IAO:0000115		
WARN	missing_definition	FBbt:00001184	IAO:0000115		
WARN	missing_definition	FBbt:00001185	IAO:0000115		
WARN	missing_definition	FBbt:00001186	IAO:0000115		
WARN	missing_definition	FBbt:00001187	IAO:0000115		
WARN	missing_definition	FBbt:00001188	IAO:0000115		
WARN	missing_definition	FBbt:00001189	IAO:0000115		
WARN	missing_definition	FBbt:00001190	IAO:0000115		
WARN	missing_definition	FBbt:00001191	IAO:0000115		
WARN	missing_definition	FBbt:00001192	IAO:0000115		
WARN	missing_definition	FBbt:00001193	IAO:0000115		
WARN	missing_definition	FBbt:00001194	IAO:0000115		
WARN	missing_definition	FBbt:00001195	IAO:0000115		
WARN	missing_definition	FBbt:00001196	IAO:0000115		
WARN	missing_definition	FBbt:00001197	IAO:0000115		
WARN	missing_definition	FBbt:00001198	IAO:0000115		
WARN	missing_definition	FBbt:00001199	IAO:0000115		
WARN	missing_definition	FBbt:00001200	IAO:0000115		
WARN	missing_definition	FBbt:00001201	IAO:0000115		
WARN	missing_definition	FBbt:00001202	IAO:0000115		
WARN	missing_definition	FBbt:00001203	IAO:0000115		
WARN	missing_definition	FBbt:00001204	IAO:0000115		
WARN	missing_definition	FBbt:00001205	IAO:0000115		
WARN	missing_definition	FBbt:00001206	IAO:0000115		
WARN	missing_definition	FBbt:00001207	IAO:0000115		
WARN	missing_definition	FBbt:00001208	IAO:0000115		
WARN	missing_definition	FBbt:00001209	IAO:0000115		
WARN	missing_definition	FBbt:00001210	IAO:0000115		
WARN	missing_definition	FBbt:00001211	IAO:0000115		
WARN	missing_definition	FBbt:00001212	IAO:0000115		
WARN	missing_definition	FBbt:00001213	IAO:0000115		
WARN	missing_definition	FBbt:00001214	IAO:0000115		
WARN	missing_definition	FBbt:00001215	IAO:0000115		
WARN	missing_definition	FBbt:00001216	IAO:0000115		
WARN	missing_definition	FBbt:00001217	IAO:0000115		
WARN	missing_definition	FBbt:00001218	IAO:0000115		
WARN	missing_definition	FBbt:00001219	IAO:0000115		
WARN	missing_definition	FBbt:00001220	IAO:0000115		
WARN	missing_definition	FBbt:00001221	IAO:0000115		
WARN	missing_definition	FBbt:00001222	IAO:0000115		
WARN	missing_definition	FBbt:00001223	IAO:0000115		
WARN	missing_definition	FBbt:00001224	IAO:0000115		
WARN	missing_definition	FBbt:00001225	IAO:0000115		
WARN	missing_definition	FBbt:00001226	IAO:0000115		
WARN	missing_definition	FBbt:00001227	IAO:0000115		
WARN	missing_definition	FBbt:00001228	IAO:0000115		
WARN	missing_definition	FBbt:00001229	IAO:0000115		
WARN	missing_definition	FBbt:00001230	IAO:0000115		
WARN	missing_definition	FBbt:00001231	IAO:0000115		
WARN	missing_definition	FBbt:00001232	IAO:0000115		
WARN	missing_definition	FBbt:00001233	IAO:0000115		
WARN	missing_definition	FBbt:00001234	IAO:0000115		
WARN	missing_definition	FBbt:00001235	IAO:0000115		
WARN	missing_definition	FBbt:00001236	IAO:0000115		
WARN	missing_definition	FBbt:00001237	IAO:0000115		
WARN	missing_definition	FBbt:00001238	IAO:0000115		
WARN	missing_definition	FBbt:00001239	IAO:0000115		
WARN	missing_definition	FBbt:00001240	IAO:0000115		
WARN	missing_definition	FBbt:00001241	IAO:0000115		
WARN	missing_definition	FBbt:00001242	IAO:0000115		
WARN	missing_definition	FBbt:00001243	IAO:0000115		
WARN	missing_definition	FBbt:00001372	IAO:0000115		
WARN	missing_definition	FBbt:00001373	IAO:0000115		
WARN	missing_definition	FBbt:00001386	IAO:0000115		
WARN	missing_definition	FBbt:00001387	IAO:0000115		
WARN	missing_definition	FBbt:00001395	IAO:0000115		
WARN	missing_definition	FBbt:00001396	IAO:0000115		
WARN	missing_definition	FBbt:00001400	IAO:0000115		
WARN	missing_definition	FBbt:00001401	IAO:0000115		
WARN	missing_definition	FBbt:00001402	IAO:0000115		
WARN	missing_definition	FBbt:00001403	IAO:0000115		
WARN	missing_definition	FBbt:00001406	IAO:0000115		
WARN	missing_definition	FBbt:00001407	IAO:0000115		
WARN	missing_definition	FBbt:00001412	IAO:0000115		
WARN	missing_definition	FBbt:00001413	IAO:0000115		
WARN	missing_definition	FBbt:00001417	IAO:0000115		
WARN	missing_definition	FBbt:00001418	IAO:0000115		
WARN	missing_definition	FBbt:00001573	IAO:0000115		
WARN	missing_definition	FBbt:00001574	IAO:0000115		
WARN	missing_definition	FBbt:00001575	IAO:0000115		
WARN	missing_definition	FBbt:00001653	IAO:0000115		
WARN	missing_definition	FBbt:00001654	IAO:0000115		
WARN	missing_definition	FBbt:00001655	IAO:0000115		
WARN	missing_definition	FBbt:00001656	IAO:0000115		
WARN	missing_definition	FBbt:00001657	IAO:0000115		
WARN	missing_definition	FBbt:00001658	IAO:0000115		
WARN	missing_definition	FBbt:00001659	IAO:0000115		
WARN	missing_definition	FBbt:00001660	IAO:0000115		
WARN	missing_definition	FBbt:00001727	IAO:0000115		
WARN	missing_definition	FBbt:00001763	IAO:0000115		
WARN	missing_definition	FBbt:00001932	IAO:0000115		
WARN	missing_definition	FBbt:00001956	IAO:0000115		
WARN	missing_definition	FBbt:00002062	IAO:0000115		
WARN	missing_definition	FBbt:00002597	IAO:0000115		
WARN	missing_definition	FBbt:00002627	IAO:0000115		
WARN	missing_definition	FBbt:00002861	IAO:0000115		
WARN	missing_definition	FBbt:00003036	IAO:0000115		
WARN	missing_definition	FBbt:00003061	IAO:0000115		
WARN	missing_definition	FBbt:00003186	IAO:0000115		
WARN	missing_definition	FBbt:00003187	IAO:0000115		
WARN	missing_definition	FBbt:00003188	IAO:0000115		
WARN	missing_definition	FBbt:00003189	IAO:0000115		
WARN	missing_definition	FBbt:00003190	IAO:0000115		
WARN	missing_definition	FBbt:00003191	IAO:0000115		
WARN	missing_definition	FBbt:00003192	IAO:0000115		
WARN	missing_definition	FBbt:00003193	IAO:0000115		
WARN	missing_definition	FBbt:00003194	IAO:0000115		
WARN	missing_definition	FBbt:00003195	IAO:0000115		
WARN	missing_definition	FBbt:00003196	IAO:0000115		
WARN	missing_definition	FBbt:00003197	IAO:0000115		
WARN	missing_definition	FBbt:00003198	IAO:0000115		
WARN	missing_definition	FBbt:00003199	IAO:0000115		
WARN	missing_definition	FBbt:00003200	IAO:0000115		
WARN	missing_definition	FBbt:00003201	IAO:0000115		
WARN	missing_definition	FBbt:00003202	IAO:0000115		
WARN	missing_definition	FBbt:00003203	IAO:0000115		
WARN	missing_definition	FBbt:00003204	IAO:0000115		
WARN	missing_definition	FBbt:00003205	IAO:0000115		
WARN	missing_definition	FBbt:00003206	IAO:0000115		
WARN	missing_definition	FBbt:00003207	IAO:0000115		
WARN	missing_definition	FBbt:00003333	IAO:0000115		
WARN	missing_definition	FBbt:00003562	IAO:0000115		
WARN	missing_definition	FBbt:00003563	IAO:0000115		
WARN	missing_definition	FBbt:00003567	IAO:0000115		
WARN	missing_definition	FBbt:00003568	IAO:0000115		
WARN	missing_definition	FBbt:00003569	IAO:0000115		
WARN	missing_definition	FBbt:00003570	IAO:0000115		
WARN	missing_definition	FBbt:00003572	IAO:0000115		
WARN	missing_definition	FBbt:00003573	IAO:0000115		
WARN	missing_definition	FBbt:00003574	IAO:0000115		
WARN	missing_definition	FBbt:00003575	IAO:0000115		
WARN	missing_definition	FBbt:00003585	IAO:0000115		
WARN	missing_definition	FBbt:00003586	IAO:0000115		
WARN	missing_definition	FBbt:00003587	IAO:0000115		
WARN	missing_definition	FBbt:00003588	IAO:0000115		
WARN	missing_definition	FBbt:00003589	IAO:0000115		
WARN	missing_definition	FBbt:00003590	IAO:0000115		
WARN	missing_definition	FBbt:00003591	IAO:0000115		
WARN	missing_definition	FBbt:00003622	IAO:0000115		
WARN	missing_definition	FBbt:00004102	IAO:0000115		
WARN	missing_definition	FBbt:00004202	IAO:0000115		
WARN	missing_definition	FBbt:00004204	IAO:0000115		
WARN	missing_definition	FBbt:00004234	IAO:0000115		
WARN	missing_definition	FBbt:00004831	IAO:0000115		
WARN	missing_definition	FBbt:00004853	IAO:0000115		
WARN	missing_definition	FBbt:00004857	IAO:0000115		
WARN	missing_definition	FBbt:00004860	IAO:0000115		
WARN	missing_definition	FBbt:00004888	IAO:0000115		
WARN	missing_definition	FBbt:00005057	IAO:0000115		
WARN	missing_definition	FBbt:00005064	IAO:0000115		
WARN	missing_definition	FBbt:00005071	IAO:0000115		
WARN	missing_definition	FBbt:00005127	IAO:0000115		
WARN	missing_definition	FBbt:00005141	IAO:0000115		
WARN	missing_definition	FBbt:00005147	IAO:0000115		
WARN	missing_definition	FBbt:00005148	IAO:0000115		
WARN	missing_definition	FBbt:00005159	IAO:0000115		
WARN	missing_definition	FBbt:00005196	IAO:0000115		
WARN	missing_definition	FBbt:00005197	IAO:0000115		
WARN	missing_definition	FBbt:00005210	IAO:0000115		
WARN	missing_definition	FBbt:00005216	IAO:0000115		
WARN	missing_definition	FBbt:00005288	IAO:0000115		
WARN	missing_definition	FBbt:00005290	IAO:0000115		
WARN	missing_definition	FBbt:00005292	IAO:0000115		
WARN	missing_definition	FBbt:00005294	IAO:0000115		
WARN	missing_definition	FBbt:00005295	IAO:0000115		
WARN	missing_definition	FBbt:00005296	IAO:0000115		
WARN	missing_definition	FBbt:00005297	IAO:0000115		
WARN	missing_definition	FBbt:00005298	IAO:0000115		
WARN	missing_definition	FBbt:00005299	IAO:0000115		
WARN	missing_definition	FBbt:00005300	IAO:0000115		
WARN	missing_definition	FBbt:00005302	IAO:0000115		
WARN	missing_definition	FBbt:00005303	IAO:0000115		
WARN	missing_definition	FBbt:00005307	IAO:0000115		
WARN	missing_definition	FBbt:00005308	IAO:0000115		
WARN	missing_definition	FBbt:00005309	IAO:0000115		
WARN	missing_definition	FBbt:00005312	IAO:0000115		
WARN	missing_definition	FBbt:00005313	IAO:0000115		
WARN	missing_definition	FBbt:00005314	IAO:0000115		
WARN	missing_definition	FBbt:00005315	IAO:0000115		
WARN	missing_definition	FBbt:00005316	IAO:0000115		
WARN	missing_definition	FBbt:00005337	IAO:0000115		
WARN	missing_definition	FBbt:00005338	IAO:0000115		
WARN	missing_definition	FBbt:00005339	IAO:0000115		
WARN	missing_definition	FBbt:00005341	IAO:0000115		
WARN	missing_definition	FBbt:00005343	IAO:0000115		
WARN	missing_definition	FBbt:00005344	IAO:0000115		
WARN	missing_definition	FBbt:00005345	IAO:0000115		
WARN	missing_definition	FBbt:00005346	IAO:0000115		
WARN	missing_definition	FBbt:00005350	IAO:0000115		
WARN	missing_definition	FBbt:00005353	IAO:0000115		
WARN	missing_definition	FBbt:00005354	IAO:0000115		
WARN	missing_definition	FBbt:00005355	IAO:0000115		
WARN	missing_definition	FBbt:00005356	IAO:0000115		
WARN	missing_definition	FBbt:00005357	IAO:0000115		
WARN	missing_definition	FBbt:00005358	IAO:0000115		
WARN	missing_definition	FBbt:00005361	IAO:0000115		
WARN	missing_definition	FBbt:00005364	IAO:0000115		
WARN	missing_definition	FBbt:00005365	IAO:0000115		
WARN	missing_definition	FBbt:00005366	IAO:0000115		
WARN	missing_definition	FBbt:00005370	IAO:0000115		
WARN	missing_definition	FBbt:00005371	IAO:0000115		
WARN	missing_definition	FBbt:00005427	IAO:0000115		
WARN	missing_definition	FBbt:00005428	IAO:0000115		
WARN	missing_definition	FBbt:00005432	IAO:0000115		
WARN	missing_definition	FBbt:00005435	IAO:0000115		
WARN	missing_definition	FBbt:00005436	IAO:0000115		
WARN	missing_definition	FBbt:00005442	IAO:0000115		
WARN	missing_definition	FBbt:00005451	IAO:0000115		
WARN	missing_definition	FBbt:00005461	IAO:0000115		
WARN	missing_definition	FBbt:00005462	IAO:0000115		
WARN	missing_definition	FBbt:00005475	IAO:0000115		
WARN	missing_definition	FBbt:00005498	IAO:0000115		
WARN	missing_definition	FBbt:00005499	IAO:0000115		
WARN	missing_definition	FBbt:00005500	IAO:0000115		
WARN	missing_definition	FBbt:00005501	IAO:0000115		
WARN	missing_definition	FBbt:00005502	IAO:0000115		
WARN	missing_definition	FBbt:00005503	IAO:0000115		
WARN	missing_definition	FBbt:00005504	IAO:0000115		
WARN	missing_definition	FBbt:00005505	IAO:0000115		
WARN	missing_definition	FBbt:00005506	IAO:0000115		
WARN	missing_definition	FBbt:00005507	IAO:0000115		
WARN	missing_definition	FBbt:00005509	IAO:0000115		
WARN	missing_definition	FBbt:00005519	IAO:0000115		
WARN	missing_definition	FBbt:00005523	IAO:0000115		
WARN	missing_definition	FBbt:00005526	IAO:0000115		
WARN	missing_definition	FBbt:00005528	IAO:0000115		
WARN	missing_definition	FBbt:00005531	IAO:0000115		
WARN	missing_definition	FBbt:00005533	IAO:0000115		
WARN	missing_definition	FBbt:00005534	IAO:0000115		
WARN	missing_definition	FBbt:00005535	IAO:0000115		
WARN	missing_definition	FBbt:00005536	IAO:0000115		
WARN	missing_definition	FBbt:00005538	IAO:0000115		
WARN	missing_definition	FBbt:00005541	IAO:0000115		
WARN	missing_definition	FBbt:00005544	IAO:0000115		
WARN	missing_definition	FBbt:00005545	IAO:0000115		
WARN	missing_definition	FBbt:00005546	IAO:0000115		
WARN	missing_definition	FBbt:00005547	IAO:0000115		
WARN	missing_definition	FBbt:00005548	IAO:0000115		
WARN	missing_definition	FBbt:00005550	IAO:0000115		
WARN	missing_definition	FBbt:00005551	IAO:0000115		
WARN	missing_definition	FBbt:00005552	IAO:0000115		
WARN	missing_definition	FBbt:00005553	IAO:0000115		
WARN	missing_definition	FBbt:00005556	IAO:0000115		
WARN	missing_definition	FBbt:00005617	IAO:0000115		
WARN	missing_definition	FBbt:00005619	IAO:0000115		
WARN	missing_definition	FBbt:00005622	IAO:0000115		
WARN	missing_definition	FBbt:00005659	IAO:0000115		
WARN	missing_definition	FBbt:00005660	IAO:0000115		
WARN	missing_definition	FBbt:00005661	IAO:0000115		
WARN	missing_definition	FBbt:00005672	IAO:0000115		
WARN	missing_definition	FBbt:00005673	IAO:0000115		
WARN	missing_definition	FBbt:00005675	IAO:0000115		
WARN	missing_definition	FBbt:00005680	IAO:0000115		
WARN	missing_definition	FBbt:00005724	IAO:0000115		
WARN	missing_definition	FBbt:00005823	IAO:0000115		
WARN	missing_definition	FBbt:00005824	IAO:0000115		
WARN	missing_definition	FBbt:00005835	IAO:0000115		
WARN	missing_definition	FBbt:00005836	IAO:0000115		
WARN	missing_definition	FBbt:00006012	IAO:0000115		
WARN	missing_definition	FBbt:00006013	IAO:0000115		
WARN	missing_definition	FBbt:00007006	IAO:0000115		
WARN	missing_definition	FBbt:00007008	IAO:0000115		
WARN	missing_definition	FBbt:00007013	IAO:0000115		
WARN	missing_definition	FBbt:00007015	IAO:0000115		
WARN	missing_definition	FBbt:00007016	IAO:0000115		
WARN	missing_definition	FBbt:00007017	IAO:0000115		
WARN	missing_definition	FBbt:00007018	IAO:0000115		
WARN	missing_definition	FBbt:00007046	IAO:0000115		
WARN	missing_definition	FBbt:00007047	IAO:0000115		
WARN	missing_definition	FBbt:00007048	IAO:0000115		
WARN	missing_definition	FBbt:00007049	IAO:0000115		
WARN	missing_definition	FBbt:00007213	IAO:0000115		
WARN	missing_definition	FBbt:00007217	IAO:0000115		
WARN	missing_definition	FBbt:00007330	IAO:0000115		
WARN	missing_definition	FBbt:00014203	IAO:0000115		
WARN	missing_definition	FBbt:00015247	IAO:0000115		
WARN	missing_definition	FBbt:00015248	IAO:0000115		
WARN	missing_definition	FBbt:00015249	IAO:0000115		
WARN	missing_definition	FBbt:00015252	IAO:0000115		
WARN	missing_definition	FBbt:00015253	IAO:0000115		
WARN	missing_definition	FBbt:00015255	IAO:0000115		
WARN	missing_definition	FBbt:00015288	IAO:0000115		
WARN	missing_definition	FBbt:00015911	IAO:0000115		
WARN	missing_definition	FBbt:00016687	IAO:0000115		
WARN	missing_definition	FBbt:00018001	IAO:0000115		
WARN	missing_definition	FBbt:00018002	IAO:0000115		
WARN	missing_definition	FBbt:00018003	IAO:0000115		
WARN	missing_definition	FBbt:00018004	IAO:0000115		
WARN	missing_definition	FBbt:00018005	IAO:0000115		
WARN	missing_definition	FBbt:00018006	IAO:0000115		
WARN	missing_definition	FBbt:00018007	IAO:0000115		
WARN	missing_definition	FBbt:00018008	IAO:0000115		
WARN	missing_definition	FBbt:00018009	IAO:0000115		
WARN	missing_definition	FBbt:00047952	IAO:0000115		
WARN	missing_definition	FBbt:00057001	IAO:0000115		
WARN	missing_definition	FBbt:00100314	IAO:0000115		
WARN	missing_definition	FBbt:00100318	IAO:0000115		
WARN	missing_definition	FBbt:00110628	IAO:0000115		
WARN	missing_definition	FBbt:00111202	IAO:0000115		
WARN	missing_definition	FBbt:00111573	IAO:0000115		
WARN	missing_definition	FBbt:00111574	IAO:0000115		
WARN	missing_definition	FBbt:01000119	IAO:0000115		
WARN	missing_definition	FBbt:01000122	IAO:0000115		
WARN	missing_definition	FBbt:01000595	IAO:0000115		
WARN	missing_definition	FBbt:01000596	IAO:0000115		
WARN	missing_definition	FBbt:01000597	IAO:0000115		
WARN	missing_definition	FBbt:01000611	IAO:0000115		
WARN	missing_definition	FBbt:01000615	IAO:0000115		
WARN	missing_definition	FBbt:01000625	IAO:0000115		
WARN	missing_definition	FBbt:01000632	IAO:0000115		
WARN	missing_definition	IAO:0000111	IAO:0000115		
WARN	missing_definition	IAO:0000112	IAO:0000115		
WARN	missing_definition	IAO:0000114	IAO:0000115		
WARN	missing_definition	IAO:0000115	IAO:0000115		
WARN	missing_definition	IAO:0000116	IAO:0000115		
WARN	missing_definition	IAO:0000117	IAO:0000115		
WARN	missing_definition	IAO:0000118	IAO:0000115		
WARN	missing_definition	IAO:0000119	IAO:0000115		
WARN	missing_definition	IAO:0000412	IAO:0000115		
WARN	missing_definition	IAO:0000589	IAO:0000115		
WARN	missing_definition	IAO:0100001	IAO:0000115		
WARN	missing_definition	PATO:0000068	IAO:0000115		
WARN	missing_definition	RO:0001018	IAO:0000115		
WARN	missing_definition	RO:0001019	IAO:0000115		
WARN	missing_definition	RO:0002005	IAO:0000115		
WARN	missing_definition	RO:0002006	IAO:0000115		
WARN	missing_definition	RO:0002017	IAO:0000115		
WARN	missing_definition	RO:0002022	IAO:0000115		
WARN	missing_definition	RO:0002086	IAO:0000115		
WARN	missing_definition	RO:0002087	IAO:0000115		
WARN	missing_definition	RO:0002090	IAO:0000115		
WARN	missing_definition	RO:0002222	IAO:0000115		
WARN	missing_definition	RO:0002287	IAO:0000115		
WARN	missing_definition	RO:0002304	IAO:0000115		
WARN	missing_definition	RO:0002305	IAO:0000115		
WARN	missing_definition	RO:0002327	IAO:0000115		
WARN	missing_definition	RO:0002405	IAO:0000115		
WARN	missing_definition	RO:0002447	IAO:0000115		
WARN	missing_definition	RO:0002464	IAO:0000115		
WARN	missing_definition	RO:0002481	IAO:0000115		
WARN	missing_definition	RO:0002502	IAO:0000115		
WARN	missing_definition	RO:0002506	IAO:0000115		
WARN	missing_definition	RO:0002559	IAO:0000115		
WARN	missing_definition	RO:0002563	IAO:0000115		
WARN	missing_definition	RO:0002564	IAO:0000115		
WARN	missing_definition	RO:0004032	IAO:0000115		
WARN	missing_definition	RO:0004033	IAO:0000115		
WARN	missing_definition	RO:0004046	IAO:0000115		
WARN	missing_definition	RO:0004047	IAO:0000115		
WARN	missing_definition	SO:0000704	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbbt#BRAIN_NAME_ABV	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbbt#BRAND_NAME	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbbt#FORMULA	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbbt#INN	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbbt#IUPAC_NAME	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbbt#InChI	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbbt#InChIKey	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbbt#SMILES	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbbt#VFB_SYMBOL	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbbt#syngo_official_label	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/fbbt#systematic_synonym	IAO:0000115		
WARN	missing_definition	oboInOwl:SubsetProperty	IAO:0000115		
WARN	missing_definition	oboInOwl:SynonymTypeProperty	IAO:0000115		
WARN	missing_definition	oboInOwl:consider	IAO:0000115		
WARN	missing_definition	oboInOwl:hasAlternativeId	IAO:0000115		
WARN	missing_definition	oboInOwl:hasBroadSynonym	IAO:0000115		
WARN	missing_definition	oboInOwl:hasDbXref	IAO:0000115		
WARN	missing_definition	oboInOwl:hasExactSynonym	IAO:0000115		
WARN	missing_definition	oboInOwl:hasNarrowSynonym	IAO:0000115		
WARN	missing_definition	oboInOwl:hasOBOFormatVersion	IAO:0000115		
WARN	missing_definition	oboInOwl:hasOBONamespace	IAO:0000115		
WARN	missing_definition	oboInOwl:hasRelatedSynonym	IAO:0000115		
WARN	missing_definition	oboInOwl:hasScope	IAO:0000115		
WARN	missing_definition	oboInOwl:hasSynonymType	IAO:0000115		
WARN	missing_definition	oboInOwl:inSubset	IAO:0000115		
WARN	missing_definition	oboInOwl:shorthand	IAO:0000115		
WARN	annotation_whitespace	RO:0000300	IAO:0000426	(forall (?x ?y)         (iff             (neural_circuit_path  ?x ?y)            (and                (\"neuron ; CL_0000540\" ?x)                (\"neuron ; CL_0000540\" ?y)                (or                     (synapsed_by ?x ?y)                     (synapsed_to ?x ?y)))))         (forall (...s ?x ?y ?z)         (iff             (neural_circuit_path  ...s ?x ?y ?z)            (and                (neural_circuit_path  ...s ?x ?y)                (\"neuron ; CL_0000540\" ?z)                (or                     (synapsed_by ?y ?z)                     (synapsed_to ?y ?z)))))         (forall (?x ?y)         (iff             (in_neural_circuit_with ?x ?y)            (exists (...s)                (neural_circuit_path  ?x ...s ?y)))) 	
WARN	annotation_whitespace	RO:0001018	IAO:0000116	Intended meaning:    domain: material entity    range: spatial region or site (immaterial continuant)            @en	
WARN	annotation_whitespace	RO:0002103	IAO:0000115	Relation between an anatomical structure (including cells) and a neuron that chemically synapses to it. @en	
WARN	annotation_whitespace	RO:0002110	IAO:0000115	Relation between a neuron and some structure (e.g.- a brain region) in which it receives (chemical) synaptic input. @en	
WARN	annotation_whitespace	RO:0002120	IAO:0000115	 Relation between a neuron and an anatomical structure (including cells) that it chemically synapses to.            @en	
WARN	annotation_whitespace	RO:0002215	IAO:0000115	A relation between a material entity (such as a cell) and a process, in which the material entity has the ability to carry out the process. 	
WARN	annotation_whitespace	RO:0002514	IAO:0000115	A relation that holds between two entities that have the property of being sequences or having sequences. 	
WARN	missing_ontology_description	fbbt.owl	dc11:description		
WARN	duplicate_label	FBbt:00005114	rdfs:label	synapse	
WARN	duplicate_label	GO:0045202	rdfs:label	synapse	
WARN	duplicate_label	CARO:0000007	rdfs:label	immaterial anatomical entity	
WARN	duplicate_label	FBbt:00007015	rdfs:label	immaterial anatomical entity	
WARN	duplicate_label	CARO:0000014	rdfs:label	cell part@en	
WARN	duplicate_label	GO:0044464	rdfs:label	cell part@en	
WARN	duplicate_label	FBbt:00007002	rdfs:label	cell	
WARN	duplicate_label	GO:0005623	rdfs:label	cell	
WARN	duplicate_label	FBbt:00005109	rdfs:label	axon	
WARN	duplicate_label	GO:0030424	rdfs:label	axon	
WARN	duplicate_exact_synonym	FBbt:00001693	oboInOwl:hasExactSynonym	wreath cell	
WARN	duplicate_exact_synonym	FBbt:00005059	oboInOwl:hasExactSynonym	wreath cell	
WARN	duplicate_exact_synonym	FBbt:00040060	oboInOwl:hasExactSynonym	VSB	
WARN	duplicate_exact_synonym	FBbt:00111503	oboInOwl:hasExactSynonym	VSB	
WARN	duplicate_exact_synonym	FBbt:00002046	oboInOwl:hasExactSynonym	vs	
WARN	duplicate_exact_synonym	FBbt:00002626	oboInOwl:hasExactSynonym	vs	
WARN	duplicate_exact_synonym	FBbt:00002934	oboInOwl:hasExactSynonym	vs	
WARN	duplicate_exact_synonym	FBbt:00110860	oboInOwl:hasExactSynonym	vPR6 neuron	
WARN	duplicate_exact_synonym	FBbt:00111150	oboInOwl:hasExactSynonym	vPR6 neuron	
WARN	duplicate_exact_synonym	FBbt:00110859	oboInOwl:hasExactSynonym	vPR6 clone	
WARN	duplicate_exact_synonym	FBbt:00111149	oboInOwl:hasExactSynonym	vPR6 clone	
WARN	duplicate_exact_synonym	FBbt:00007080	oboInOwl:hasExactSynonym	VPC2	
WARN	duplicate_exact_synonym	FBbt:00047941	oboInOwl:hasExactSynonym	VPC2	
WARN	duplicate_exact_synonym	FBbt:00002484	oboInOwl:hasExactSynonym	vp3	
WARN	duplicate_exact_synonym	FBbt:00002879	oboInOwl:hasExactSynonym	vp3	
WARN	duplicate_exact_synonym	FBbt:00002476	oboInOwl:hasExactSynonym	vp2	
WARN	duplicate_exact_synonym	FBbt:00002741	oboInOwl:hasExactSynonym	vp2	
WARN	duplicate_exact_synonym	FBbt:00002759	oboInOwl:hasExactSynonym	vp2	
WARN	duplicate_exact_synonym	FBbt:00002777	oboInOwl:hasExactSynonym	vp2	
WARN	duplicate_exact_synonym	FBbt:00002871	oboInOwl:hasExactSynonym	vp2	
WARN	duplicate_exact_synonym	FBbt:00002468	oboInOwl:hasExactSynonym	vp1	
WARN	duplicate_exact_synonym	FBbt:00002740	oboInOwl:hasExactSynonym	vp1	
WARN	duplicate_exact_synonym	FBbt:00002758	oboInOwl:hasExactSynonym	vp1	
WARN	duplicate_exact_synonym	FBbt:00002776	oboInOwl:hasExactSynonym	vp1	
WARN	duplicate_exact_synonym	FBbt:00002863	oboInOwl:hasExactSynonym	vp1	
WARN	duplicate_exact_synonym	FBbt:00002739	oboInOwl:hasExactSynonym	vk	
WARN	duplicate_exact_synonym	FBbt:00002757	oboInOwl:hasExactSynonym	vk	
WARN	duplicate_exact_synonym	FBbt:00003138	oboInOwl:hasExactSynonym	ventriculus	
WARN	duplicate_exact_synonym	FBbt:00005383	oboInOwl:hasExactSynonym	ventriculus	
WARN	duplicate_exact_synonym	FBbt:00004047	oboInOwl:hasExactSynonym	ventricular ganglion	
WARN	duplicate_exact_synonym	FBbt:00005761	oboInOwl:hasExactSynonym	ventricular ganglion	
WARN	duplicate_exact_synonym	FBbt:00002247	oboInOwl:hasExactSynonym	ventral MN-VUM	
WARN	duplicate_exact_synonym	FBbt:00110297	oboInOwl:hasExactSynonym	ventral MN-VUM	
WARN	duplicate_exact_synonym	FBbt:00000325	oboInOwl:hasExactSynonym	ventral ganglionic branch	
WARN	duplicate_exact_synonym	FBbt:00002988	oboInOwl:hasExactSynonym	ventral ganglionic branch	
WARN	duplicate_exact_synonym	FBbt:00003062	oboInOwl:hasExactSynonym	ventral commissures	
WARN	duplicate_exact_synonym	FBbt:00003066	oboInOwl:hasExactSynonym	ventral commissures	
WARN	duplicate_exact_synonym	FBbt:00002742	oboInOwl:hasExactSynonym	vch1x	
WARN	duplicate_exact_synonym	FBbt:00002760	oboInOwl:hasExactSynonym	vch1x	
WARN	duplicate_exact_synonym	FBbt:00047175	oboInOwl:hasExactSynonym	VAC	
WARN	duplicate_exact_synonym	FBbt:00047547	oboInOwl:hasExactSynonym	VAC	
WARN	duplicate_exact_synonym	FBbt:00110850	oboInOwl:hasExactSynonym	vAB3 neuron	
